Date;Visits;Value;FacetId1;FacetId2;FacetId3
20111231;14;0;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111231;10;0;40000000-0000-0000-0000-000000000000;43000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111231;5;30;40000000-0000-0000-0000-000000000000;45000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111231;1;0;00000000-0000-0000-0000-000000000000;06000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111231;2;10;40000000-0000-0000-0000-000000000000;41000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111231;1;0;20000000-0000-0000-0000-000000000000;21000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111231;16;0;10000000-0000-0000-0000-000000000000;13000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111231;13;0;10000000-0000-0000-0000-000000000000;11000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111231;2;0;50000000-0000-0000-0000-000000000000;54000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20111231;1;0;10000000-0000-0000-0000-000000000000;15000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120101;1;0;20000000-0000-0000-0000-000000000000;21000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120101;26;10;10000000-0000-0000-0000-000000000000;11000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120101;1;0;50000000-0000-0000-0000-000000000000;54000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120101;18;10;10000000-0000-0000-0000-000000000000;13000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120101;1;0;00000000-0000-0000-0000-000000000000;02000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120101;2;0;40000000-0000-0000-0000-000000000000;41000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120101;12;0;40000000-0000-0000-0000-000000000000;43000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120101;1;10;00000000-0000-0000-0000-000000000000;06000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120101;3;0;40000000-0000-0000-0000-000000000000;45000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120101;1;0;00000000-0000-0000-0000-000000000000;04000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120101;5;0;10000000-0000-0000-0000-000000000000;12000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120101;17;0;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120101;1;0;20000000-0000-0000-0000-000000000000;22000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120101;1;0;30000000-0000-0000-0000-000000000000;36000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120101;11;0;50000000-0000-0000-0000-000000000000;56000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120101;15;20;40000000-0000-0000-0000-000000000000;42000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120101;16;30;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120101;8;0;40000000-0000-0000-0000-000000000000;46000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120102;3;0;50000000-0000-0000-0000-000000000000;56000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120102;6;0;40000000-0000-0000-0000-000000000000;46000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120102;1;0;00000000-0000-0000-0000-000000000000;03000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120102;18;30;40000000-0000-0000-0000-000000000000;42000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120102;62;30;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120102;1;0;20000000-0000-0000-0000-000000000000;22000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120102;4;0;20000000-0000-0000-0000-000000000000;24000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120102;23;0;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120102;9;0;30000000-0000-0000-0000-000000000000;36000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120102;4;10;10000000-0000-0000-0000-000000000000;12000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120102;22;50;40000000-0000-0000-0000-000000000000;45000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120102;9;30;00000000-0000-0000-0000-000000000000;06000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120102;18;60;40000000-0000-0000-0000-000000000000;41000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120102;8;0;40000000-0000-0000-0000-000000000000;43000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120102;5;0;20000000-0000-0000-0000-000000000000;21000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120102;3;0;10000000-0000-0000-0000-000000000000;15000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120102;19;10;10000000-0000-0000-0000-000000000000;13000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120102;47;0;10000000-0000-0000-0000-000000000000;11000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120103;17;0;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120103;29;70;40000000-0000-0000-0000-000000000000;41000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120103;5;20;00000000-0000-0000-0000-000000000000;06000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120103;14;10;40000000-0000-0000-0000-000000000000;45000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120103;6;10;40000000-0000-0000-0000-000000000000;43000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120103;14;50;40000000-0000-0000-0000-000000000000;46000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120103;11;10;30000000-0000-0000-0000-000000000000;36000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120103;8;0;10000000-0000-0000-0000-000000000000;12000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120103;1;0;20000000-0000-0000-0000-000000000000;22000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120103;7;30;20000000-0000-0000-0000-000000000000;26000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120103;6;0;20000000-0000-0000-0000-000000000000;24000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120103;65;0;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120103;7;60;50000000-0000-0000-0000-000000000000;54000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120103;6;0;10000000-0000-0000-0000-000000000000;15000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120103;13;0;50000000-0000-0000-0000-000000000000;56000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120103;9;0;40000000-0000-0000-0000-000000000000;42000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120103;2;0;00000000-0000-0000-0000-000000000000;03000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120103;33;10;10000000-0000-0000-0000-000000000000;11000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120103;7;20;20000000-0000-0000-0000-000000000000;21000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120103;10;10;10000000-0000-0000-0000-000000000000;13000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120104;6;0;50000000-0000-0000-0000-000000000000;53000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120104;2;10;20000000-0000-0000-0000-000000000000;26000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120104;5;0;50000000-0000-0000-0000-000000000000;51000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120104;9;20;10000000-0000-0000-0000-000000000000;12000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120104;4;0;20000000-0000-0000-0000-000000000000;24000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120104;15;0;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120104;17;20;40000000-0000-0000-0000-000000000000;45000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120104;2;20;00000000-0000-0000-0000-000000000000;06000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120104;7;10;40000000-0000-0000-0000-000000000000;43000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120104;25;100;40000000-0000-0000-0000-000000000000;41000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120104;2;10;00000000-0000-0000-0000-000000000000;02000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120104;35;10;10000000-0000-0000-0000-000000000000;11000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120104;7;0;10000000-0000-0000-0000-000000000000;15000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120104;15;20;50000000-0000-0000-0000-000000000000;56000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120104;1;0;50000000-0000-0000-0000-000000000000;54000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120104;6;30;20000000-0000-0000-0000-000000000000;21000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120104;18;10;10000000-0000-0000-0000-000000000000;13000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120104;1;10;00000000-0000-0000-0000-000000000000;03000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120104;8;0;40000000-0000-0000-0000-000000000000;42000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120104;1;10;00000000-0000-0000-0000-000000000000;05000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120104;15;20;40000000-0000-0000-0000-000000000000;46000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120104;24;10;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120104;17;0;30000000-0000-0000-0000-000000000000;36000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120105;10;10;40000000-0000-0000-0000-000000000000;45000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120105;8;10;20000000-0000-0000-0000-000000000000;21000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120105;38;40;10000000-0000-0000-0000-000000000000;11000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120105;26;0;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120105;1;0;00000000-0000-0000-0000-000000000000;02000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120105;2;0;10000000-0000-0000-0000-000000000000;12000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120105;5;0;40000000-0000-0000-0000-000000000000;43000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120105;1;20;00000000-0000-0000-0000-000000000000;04000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120105;11;0;50000000-0000-0000-0000-000000000000;51000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120105;20;0;40000000-0000-0000-0000-000000000000;41000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120105;4;50;50000000-0000-0000-0000-000000000000;53000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120105;169;840;00000000-0000-0000-0000-000000000000;06000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120105;10;0;30000000-0000-0000-0000-000000000000;36000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120105;60;480;40000000-0000-0000-0000-000000000000;46000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120105;2;0;20000000-0000-0000-0000-000000000000;24000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120105;22;140;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120105;3;0;10000000-0000-0000-0000-000000000000;15000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120105;13;0;10000000-0000-0000-0000-000000000000;13000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120105;1;0;00000000-0000-0000-0000-000000000000;03000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120105;15;10;40000000-0000-0000-0000-000000000000;42000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120105;7;20;50000000-0000-0000-0000-000000000000;56000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120106;2;10;50000000-0000-0000-0000-000000000000;53000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120106;29;160;00000000-0000-0000-0000-000000000000;06000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120106;3;10;00000000-0000-0000-0000-000000000000;04000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120106;8;0;40000000-0000-0000-0000-000000000000;43000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120106;5;0;50000000-0000-0000-0000-000000000000;51000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120106;14;10;40000000-0000-0000-0000-000000000000;41000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120106;16;20;10000000-0000-0000-0000-000000000000;16000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120106;13;10;40000000-0000-0000-0000-000000000000;45000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120106;4;10;20000000-0000-0000-0000-000000000000;21000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120106;15;10;10000000-0000-0000-0000-000000000000;13000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120106;23;50;10000000-0000-0000-0000-000000000000;11000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120106;18;0;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120106;10;0;40000000-0000-0000-0000-000000000000;42000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120106;8;20;50000000-0000-0000-0000-000000000000;56000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120106;3;0;10000000-0000-0000-0000-000000000000;15000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120106;1;0;50000000-0000-0000-0000-000000000000;54000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120106;11;30;40000000-0000-0000-0000-000000000000;46000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120106;3;0;20000000-0000-0000-0000-000000000000;24000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120106;2;0;10000000-0000-0000-0000-000000000000;12000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120106;13;90;30000000-0000-0000-0000-000000000000;36000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120107;6;20;00000000-0000-0000-0000-000000000000;06000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120107;5;0;40000000-0000-0000-0000-000000000000;45000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120107;11;20;40000000-0000-0000-0000-000000000000;42000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
20120107;17;20;00000000-0000-0000-0000-000000000000;01000000-0000-0000-0000-000000000000;00000000-0000-0000-0000-000000000000
